id,%chg_lq_estabishments,%chg_total_emp,%chge_lq_total_qtrly_wages,%chge_lq_taxable_wages,%chge_avg_wkly_wage
38805,6.02,1.008,1.076,0.416,1.086
38806,6.02,1.012,1.096,0.432,1.094
38807,6.04,1.016,1.084,0.418,1.086
38808,6.08,1.018,1.074,0.418,1.07
38809,6.19,1.013333333,1.038,0.416,1.06
38810,6.25,1.018666667,1.108,0.432,1.1
38811,6.24,1.021333333,1.066,0.418,1.058
38812,6.44,1.477333333,1.51,0.476,1.006
38813,6.44,1.458666667,1.458,0.422,0.982
38814,6.42,1.465333333,1.44,0.452,0.976
38815,6.46,1.47,1.486,0.44,0.988
38816,6.34,1.485333333,1.456,0.422,0.966
38817,6.35,1.464666667,1.448,0.476,0.99
38818,6.36,1.466666667,1.508,0.534,1.004
38819,6.43,1.483333333,1.534,0.556,1.016
38820,6.47,1.486666667,1.472,0.418,0.992
38821,6.48,1.497333333,1.496,0.476,1.004
38822,6.49,1.506,1.532,0.42,1.002
38823,6.55,1.528,1.512,0.432,1.002
38824,6.59,1.514666667,1.536,0.412,0.984
38825,6.66,1.506,1.48,0.418,0.992
38826,6.68,1.489333333,1.528,0.422,1.006
38827,6.75,1.488666667,1.476,0.43,0.99
38828,6.72,1.474666667,1.486,0.41,0.99
38829,4.12,0.748666667,0.742,0.45,0.988
38830,4.13,0.748,0.754,0.442,1.006
38831,4.12,0.746,0.752,0.448,1.016
38832,4.1,0.742,0.758,0.456,1.026
38833,4.06,0.764,0.76,0.442,0.992
38834,4.06,0.746,0.752,0.438,1.006
38835,4.08,0.745333333,0.76,0.436,1.034
38836,4.09,0.747333333,0.746,0.44,1
38837,4.12,0.744,0.754,0.45,1.02
38838,4.13,0.738666667,0.754,0.432,1.026
38839,4.15,0.744666667,0.75,0.43,1.014
38840,4.15,0.745333333,0.732,0.498,0.974
38841,4.19,0.746,0.762,0.446,1.03
38842,4.2,0.747333333,0.768,0.442,1.032
38843,4.21,0.747333333,0.758,0.436,1.016
38844,4.22,0.748,0.754,0.484,1.002
38845,4.26,0.748,0.768,0.442,1.036
38846,9.11,0.667333333,0.698,0.57,1.074
38847,9.03,0.675333333,0.684,0.538,1.008
38848,9.23,0.694666667,0.698,0.53,1.002
38849,9.3,0.681333333,0.698,0.49,1.022
38850,9.19,0.719333333,0.734,0.58,1.016
38851,9.28,0.714666667,0.728,0.528,1
38852,9.52,0.682666667,0.71,0.452,1.05
38853,9.57,0.677333333,0.728,0.574,1.1
38854,9.41,0.685333333,0.702,0.56,1.016
38855,9.31,0.693333333,0.71,0.51,1.01
38856,9.2,0.686666667,0.714,0.482,1.052
38857,9.42,0.680666667,0.722,0.57,1.072
38858,9.6,0.693333333,0.708,0.526,1.028
38859,9.75,0.703333333,0.718,0.482,1.012
38860,10.28,0.691333333,0.696,0.462,0.994
38861,10.45,0.69,0.732,0.576,1.07
38862,10.48,0.698,0.696,0.544,0.974
38863,5.96,0.892666667,1.034,0.522,1.168
38864,5.94,0.88,0.986,0.458,1.126
38865,5.95,0.890666667,0.984,0.47,1.11
38866,6.03,0.895333333,1.006,0.486,1.134
38867,6.03,0.903333333,0.988,0.478,1.102
38868,6.04,0.892,1,0.456,1.13
38869,6.11,0.896666667,1.03,0.458,1.166
38870,6.12,0.900666667,1.064,0.534,1.198
38871,6.15,0.897333333,1.006,0.466,1.128
38872,6.18,0.899333333,1.01,0.472,1.132
38873,6.23,0.904666667,1.036,0.488,1.154
38874,6.27,0.906666667,1.052,0.546,1.172
38875,6.27,0.900666667,1.016,0.472,1.136
38876,6.32,0.898666667,1.024,0.474,1.15
38877,6.38,0.908,1.018,0.482,1.13
38878,6.4,0.912,1.048,0.542,1.162
38879,6.38,0.904,0.994,0.462,1.104
38880,9.59,0.979333333,1.164,0.49,1.148
38881,9.5,0.958666667,1.122,0.448,1.126
38882,9.57,0.96,1.076,0.432,1.084
38883,9.61,0.968,1.142,0.43,1.134
38884,9.7,0.979333333,1.156,0.454,1.13
38885,9.75,0.98,1.114,0.44,1.1
38886,9.94,0.986,1.204,0.428,1.172
38887,10.09,0.994666667,1.246,0.5,1.194
38888,10.16,0.984666667,1.142,0.45,1.118
38889,10.35,0.988,1.138,0.434,1.116
38890,10.53,1.002666667,1.19,0.43,1.148
38891,10.54,1.004666667,1.222,0.502,1.17
38892,10.56,0.993333333,1.198,0.446,1.146
38893,10.59,0.993333333,1.16,0.436,1.126
38894,10.76,1,1.15,0.428,1.104
38895,10.92,1.010666667,1.23,0.5,1.164
38896,10.86,0.995333333,1.11,0.444,1.076
38897,26.09,3.028,3.92,0.2,0.664
38898,26.02,3.014,3.888,0.2,0.622
38899,26.81,3.07,3.674,0.2,0.626
38900,28.28,3.118,4.124,0.2,0.652
38901,28.34,3.012666667,3.818,0.2,0.622
38902,28.82,3.142666667,3.78,0.2,0.618
38903,29.82,0.696666667,0.596,0.404,0.494
38904,30.27,0.672666667,0.594,0.402,0.5
38905,29.56,3.132666667,4.026,0.2,0.652
38906,30.52,3.271333333,4.002,0.2,0.648
38907,30.43,0.701333333,0.652,0.404,0.53
38908,31.51,0.672,0.616,0.402,0.52
38909,31.87,3.608,4.546,0.656,0.902
38910,31.62,0.704666667,0.556,0.402,0.474
38911,32.21,0.691333333,0.618,0.404,0.52
38912,32.98,3.24,4.542,0.2,0.664
38913,33.17,3.491333333,4.26,0.566,0.952
38914,7.32,1.061333333,1.238,0.48,1.14
38915,7.36,1.059333333,1.152,0.448,1.086
38916,7.21,1.06,1.146,0.452,1.064
38917,7.22,1.055333333,1.134,0.442,1.078
38918,7.3,1.051333333,1.108,0.456,1.064
38919,7.31,1.030666667,1.14,0.444,1.082
38920,7.33,1.038,1.148,0.432,1.1
38921,7.26,1.045333333,1.222,0.482,1.168
38922,7.29,1.045333333,1.098,0.452,1.054
38923,7.35,1.043333333,1.164,0.458,1.092
38924,7.42,1.041333333,1.148,0.442,1.096
38925,7.46,1.037333333,1.192,0.482,1.138
38926,7.45,1.038666667,1.142,0.452,1.098
38927,7.62,1.033333333,1.108,0.446,1.076
38928,7.57,1.024666667,1.114,0.438,1.088
38929,7.68,1.026,1.16,0.482,1.124
38930,7.69,1.040666667,1.15,0.458,1.082
38931,18.32,0.814,0.806,0.63,0.942
38932,19.06,0.808666667,0.784,0.692,0.938
38933,19.27,0.809333333,0.766,0.61,0.888
38934,19.53,0.818666667,0.776,0.66,0.908
38935,18.84,0.849333333,0.872,0.698,0.992
38936,18.98,0.88,0.886,0.748,0.966
38937,18.68,0.830666667,0.854,0.686,1.004
38938,19.21,0.901333333,0.984,0.728,1.06
38939,19.01,0.903333333,0.894,0.776,0.966
38940,18.96,0.899333333,0.818,0.706,0.864
38941,18.88,0.916,0.842,0.566,0.89
38942,19.24,0.892666667,0.882,0.696,0.972
38943,19.84,0.888,0.87,0.654,0.946
38944,19.36,0.878666667,0.856,0.616,0.95
38945,19.97,0.894,0.856,0.624,0.928
38946,19.98,0.884,0.884,0.608,0.99
38947,19.87,0.874666667,0.812,0.696,0.888
38948,14.24,1.169333333,1.11,0.444,0.9
38949,14.44,1.164,1.192,0.442,0.946
38950,14.55,1.189333333,1.122,0.428,0.898
38951,14.85,1.169333333,1.226,0.426,0.97
38952,14.85,1.206666667,1.294,0.432,0.982
38953,14.95,1.266,1.226,0.442,0.92
38954,15.38,1.216666667,1.268,0.426,0.962
38955,15.4,1.243333333,1.362,0.454,1
38956,15.58,1.248,1.256,0.448,0.954
38957,15.71,1.271333333,1.25,0.428,0.936
38958,15.71,1.26,1.276,0.432,0.964
38959,15.77,1.273333333,1.334,0.46,0.978
38960,15.62,1.273333333,1.37,0.466,0.972
38961,15.81,1.297333333,1.298,0.434,0.94
38962,15.97,1.252,1.244,0.42,0.946
38963,15.77,1.238,1.29,0.458,0.974
38964,15.89,1.241333333,1.196,0.442,0.918
38965,15.02,1.474666667,1.948,0.778,1.098
38966,14.98,1.453333333,1.854,0.69,1.05
38967,15.19,1.476,1.758,0.598,1.022
38968,15.58,1.464666667,1.908,0.624,1.072
38969,15.66,1.480666667,1.904,0.636,1.038
38970,15.54,1.498666667,1.82,0.57,1.024
38971,15.93,1.501333333,2.028,0.566,1.096
38972,15.96,1.520666667,2.176,0.798,1.124
38973,16.04,1.503333333,1.854,0.634,1.048
38974,16.42,1.54,1.856,0.61,1.044
38975,16.5,1.538666667,1.934,0.568,1.082
38976,16.71,1.570666667,2.054,0.762,1.09
38977,16.72,1.544666667,2.05,0.63,1.07
38978,16.68,1.542666667,1.944,0.574,1.05
38979,17.09,1.534,1.912,0.586,1.062
38980,17.04,1.558,2.128,0.764,1.118
38981,16.99,1.532,1.836,0.604,1.034
38982,9.89,1.175333333,1.456,0.554,1.08
38983,9.96,1.162666667,1.38,0.468,1.05
38984,9.93,1.161333333,1.33,0.444,1.02
38985,10.04,1.171333333,1.358,0.442,1.052
38986,10.14,1.164666667,1.398,0.47,1.054
38987,10.18,1.193333333,1.394,0.446,1.03
38988,10.42,1.181333333,1.486,0.436,1.108
38989,10.34,1.18,1.482,0.552,1.112
38990,10.39,1.166666667,1.372,0.468,1.052
38991,10.53,1.164,1.388,0.458,1.056
38992,10.62,1.171333333,1.396,0.462,1.084
38993,10.72,1.185333333,1.43,0.552,1.094
38994,10.82,1.18,1.418,0.478,1.07
38995,10.88,1.178666667,1.378,0.456,1.068
38996,11.04,1.187333333,1.394,0.452,1.074
38997,11.2,1.182,1.418,0.558,1.096
38998,11.2,1.168666667,1.398,0.47,1.072
38999,10.04,0.772666667,0.852,0.496,1.124
39000,10.07,0.770666667,0.836,0.448,1.096
39001,10.21,0.768,0.802,0.454,1.042
39002,10.42,0.776,0.828,0.45,1.082
39003,10.49,0.774,0.842,0.452,1.098
39004,10.52,0.788666667,0.826,0.454,1.044
39005,10.64,0.786,0.856,0.454,1.102
39006,10.55,0.793333333,0.894,0.504,1.156
39007,10.63,0.798666667,0.86,0.448,1.082
39008,10.7,0.788666667,0.822,0.456,1.044
39009,10.72,0.798666667,0.876,0.446,1.106
39010,10.71,0.803333333,0.886,0.506,1.12
39011,10.79,0.794,0.88,0.442,1.112
39012,11,0.797333333,0.838,0.448,1.064
39013,11.32,0.810666667,0.866,0.45,1.074
39014,11.49,0.810666667,0.888,0.504,1.12
39015,11.51,0.805333333,0.852,0.456,1.048
39016,14.24,0.803333333,0.926,0.5,1.206
39017,14.3,0.792,0.876,0.464,1.142
39018,14.72,0.786,0.814,0.456,1.062
39019,15.03,0.792,0.876,0.452,1.14
39020,14.32,0.783333333,0.87,0.468,1.156
39021,14.2,0.773333333,0.824,0.46,1.094
39022,14.69,0.503333333,0.506,0.406,0.612
39023,14.62,0.782666667,0.928,0.496,1.252
39024,14.59,0.782666667,0.88,0.47,1.164
39025,14.64,0.792666667,0.854,0.466,1.112
39026,14.5,0.501333333,0.506,0.406,0.616
39027,14.46,0.806,0.924,0.498,1.192
39028,14.57,0.804,0.904,0.468,1.156
39029,15.2,0.496,0.504,0.404,0.624
39030,15.4,0.495333333,0.504,0.406,0.62
39031,15.43,0.824666667,0.916,0.494,1.138
39032,15.7,0.804666667,0.866,0.478,1.092
39033,5.93,0.804666667,0.914,0.566,1.166
39034,5.93,0.803333333,0.892,0.458,1.136
39035,5.87,0.81,0.882,0.474,1.104
39036,5.9,0.800666667,0.892,0.45,1.14
39037,5.87,0.814666667,0.884,0.45,1.1
39038,5.89,0.818,0.866,0.456,1.072
39039,6,0.812,0.9,0.444,1.13
39040,6.03,0.814,0.93,0.564,1.176
39041,6.1,0.815333333,0.886,0.456,1.104
39042,6.1,0.822,0.884,0.462,1.092
39043,6.14,0.810666667,0.908,0.456,1.144
39044,6.17,0.816,0.926,0.564,1.166
39045,6.22,0.815333333,0.896,0.458,1.114
39046,6.22,0.822666667,0.902,0.468,1.114
39047,6.24,0.815333333,0.892,0.454,1.114
39048,6.32,0.818,0.93,0.564,1.164
39049,6.35,0.819333333,0.884,0.464,1.086
39050,4.36,0.662666667,0.718,0.434,1.126
39051,4.37,0.658666667,0.69,0.418,1.06
39052,4.33,0.656666667,0.688,0.424,1.054
39053,4.33,0.660666667,0.692,0.42,1.06
39054,4.32,0.667333333,0.69,0.416,1.052
39055,4.32,0.658,0.684,0.42,1.054
39056,4.35,0.656666667,0.69,0.416,1.07
39057,4.34,0.654666667,0.702,0.432,1.112
39058,4.34,0.652666667,0.684,0.414,1.07
39059,4.38,0.65,0.68,0.416,1.056
39060,4.41,0.653333333,0.688,0.416,1.072
39061,4.44,0.656,0.696,0.434,1.088
39062,4.43,0.650666667,0.68,0.414,1.062
39063,4.44,0.649333333,0.688,0.42,1.076
39064,4.46,0.654,0.68,0.416,1.058
39065,4.5,0.656666667,0.702,0.436,1.094
39066,4.52,0.651333333,0.676,0.414,1.054
39067,6.66,0.766666667,0.866,0.494,1.146
39068,6.68,0.764,0.802,0.446,1.05
39069,6.7,0.767333333,0.818,0.432,1.05
39070,6.89,0.763333333,0.802,0.44,1.042
39071,6.89,0.754666667,0.794,0.432,1.046
39072,6.93,0.763333333,0.814,0.448,1.046
39073,6.97,0.761333333,0.82,0.444,1.078
39074,6.74,0.77,0.874,0.504,1.144
39075,6.69,0.766,0.81,0.44,1.048
39076,6.74,0.768,0.848,0.436,1.086
39077,6.82,0.776,0.84,0.43,1.082
39078,6.84,0.78,0.862,0.5,1.102
39079,6.85,0.774666667,0.814,0.442,1.046
39080,7.04,0.776666667,0.828,0.444,1.062
39081,7.11,0.783333333,0.82,0.442,1.034
39082,7.28,0.782,0.842,0.494,1.078
39083,7.34,0.774666667,0.81,0.444,1.036
39084,7.03,1.302666667,1.486,0.418,1.132
39085,7.06,1.293333333,1.39,0.422,1.078
39086,6.97,1.282,1.33,0.44,1.052
39087,7.04,1.287333333,1.37,0.416,1.076
39088,7.1,1.273333333,1.352,0.422,1.074
39089,7.12,1.229333333,1.342,0.418,1.072
39090,7.22,1.266666667,1.362,0.416,1.076
39091,7.16,1.273333333,1.472,0.414,1.15
39092,7.2,1.283333333,1.364,0.416,1.048
39093,7.26,1.306,1.348,0.432,1.028
39094,7.23,1.324666667,1.438,0.414,1.076
39095,7.27,1.322,1.526,0.414,1.11
39096,7.28,1.335333333,1.436,0.418,1.08
39097,7.34,1.334,1.45,0.426,1.066
39098,7.4,1.338,1.432,0.412,1.052
39099,7.56,1.345333333,1.574,0.414,1.124
39100,7.42,1.331333333,1.422,0.418,1.048
39101,4.36,0.666,0.668,0.524,0.994
39102,4.33,0.664666667,0.68,0.436,1.02
39103,4.33,0.654,0.662,0.454,0.998
39104,4.35,0.666,0.668,0.462,1
39105,4.38,0.675333333,0.684,0.432,1.004
39106,4.42,0.663333333,0.664,0.434,0.98
39107,4.45,0.665333333,0.666,0.426,0.992
39108,4.41,0.661333333,0.684,0.496,1.054
39109,4.44,0.663333333,0.668,0.43,1
39110,4.47,0.654666667,0.664,0.43,1.002
39111,4.48,0.662666667,0.664,0.446,0.998
39112,4.48,0.664666667,0.674,0.498,1.022
39113,4.5,0.662,0.668,0.438,1.018
39114,4.56,0.658666667,0.674,0.442,1.024
39115,4.58,0.664666667,0.666,0.444,1
39116,4.62,0.668666667,0.68,0.496,1.028
39117,4.65,0.664666667,0.67,0.432,1.002
39118,5.71,0.944666667,1.06,0.502,1.14
39119,5.76,0.94,1.022,0.448,1.106
39120,5.73,0.944,1.018,0.436,1.096
39121,5.77,0.944,1.038,0.428,1.12
39122,5.72,0.952,1.032,0.442,1.1
39123,5.74,0.925333333,0.994,0.438,1.096
39124,5.8,0.928666667,1.026,0.432,1.132
39125,5.85,0.934666667,1.05,0.506,1.154
39126,5.9,0.938,1.004,0.45,1.084
39127,5.9,0.937333333,1,0.44,1.086
39128,5.91,0.930666667,1.012,0.434,1.106
39129,5.9,0.934666667,1.046,0.506,1.138
39130,5.96,0.931333333,1.002,0.438,1.102
39131,5.99,0.934666667,1.01,0.444,1.1
39132,6.05,0.936,1.014,0.438,1.1
39133,6.13,0.936666667,1.048,0.51,1.136
39134,6.06,0.927333333,0.984,0.44,1.082
39135,7.99,0.972666667,1.152,0.45,1.144
39136,8.03,0.97,1.062,0.428,1.064
39137,8.07,0.969333333,1.082,0.426,1.088
39138,8.11,0.995333333,1.082,0.422,1.072
39139,8.16,0.972666667,1.062,0.43,1.068
39140,8.1,0.983333333,1.09,0.43,1.066
39141,7.78,1.002666667,1.116,0.43,1.088
39142,7.65,0.983333333,1.156,0.458,1.152
39143,7.77,0.982,1.066,0.436,1.07
39144,7.83,0.992,1.104,0.432,1.092
39145,7.91,1.006666667,1.122,0.426,1.096
39146,7.98,1.000666667,1.12,0.464,1.096
39147,8.07,1.000666667,1.086,0.43,1.048
39148,8.17,1.000666667,1.096,0.646,1.068
39149,8.14,1.01,1.128,0.448,1.082
39150,8.21,1.015333333,1.12,0.522,1.092
39151,8.21,0.992,1.084,0.44,1.062
39152,10.2,0.998666667,1.104,0.494,1.138
39153,10.21,1.006666667,1.034,0.484,1.054
39154,10.31,1.016,1.09,0.462,1.072
39155,10.44,1.029333333,1.094,0.44,1.072
39156,10.53,1.03,1.094,0.482,1.06
39157,10.64,1.016,1.074,0.48,1.07
39158,11.05,1.022,1.1,0.502,1.096
39159,11.16,1.029333333,1.166,0.52,1.16
39160,11.17,1.034,1.102,0.482,1.068
39161,11.45,1.040666667,1.098,0.464,1.054
39162,11.52,1.034666667,1.124,0.464,1.098
39163,11.62,1.030666667,1.154,0.52,1.118
39164,11.7,1.033333333,1.102,0.48,1.084
39165,11.8,1.041333333,1.102,0.464,1.07
39166,12.25,1.036666667,1.13,0.43,1.09
39167,12.55,1.036666667,1.158,0.528,1.116
39168,12.45,1.033333333,1.11,0.47,1.064
39169,7.07,0.774666667,0.862,0.436,1.112
39170,7.05,0.769333333,0.846,0.426,1.094
39171,7.05,0.777333333,0.834,0.428,1.06
39172,7.06,0.774666667,0.862,0.416,1.11
39173,7.11,0.784666667,0.852,0.43,1.076
39174,7.07,0.788666667,0.848,0.43,1.054
39175,7.18,0.786,0.874,0.418,1.098
39176,7.24,0.791333333,0.912,0.434,1.146
39177,7.31,0.788,0.848,0.426,1.056
39178,7.39,0.796666667,0.856,0.424,1.056
39179,7.43,0.792,0.858,0.416,1.072
39180,7.56,0.802,0.876,0.436,1.082
39181,7.64,0.8,0.878,0.424,1.08
39182,7.64,0.803333333,0.866,0.424,1.068
39183,7.72,0.797333333,0.858,0.416,1.062
39184,7.8,0.804,0.888,0.436,1.102
39185,7.8,0.792,0.848,0.426,1.058
39186,9.05,0.708,0.77,0.46,1.092
39187,9.07,0.706666667,0.712,0.44,0.992
39188,9.24,0.71,0.754,0.456,1.024
39189,9.45,0.712,0.734,0.462,1.016
39190,9.4,0.698666667,0.704,0.432,0.99
39191,9.61,0.712666667,0.74,0.446,1.028
39192,9.82,0.701333333,0.738,0.442,1.056
39193,9.97,0.707333333,0.762,0.47,1.114
39194,9.97,0.709333333,0.718,0.446,1.01
39195,10.23,0.724666667,0.744,0.448,1.012
39196,10.25,0.720666667,0.752,0.44,1.038
39197,10.33,0.715333333,0.758,0.47,1.07
39198,10.21,0.732,0.71,0.446,0.934
39199,10.37,0.736666667,0.736,0.436,0.966
39200,10.46,0.718,0.746,0.432,1.034
39201,10.59,0.712,0.744,0.464,1.054
39202,10.51,0.712666667,0.72,0.432,0.992
39203,7.41,1.367333333,1.626,0.474,1.196
39204,7.4,1.358,1.49,0.434,1.132
39205,7.34,1.34,1.502,0.466,1.136
39206,7.35,1.368666667,1.532,0.42,1.154
39207,7.21,1.49,1.498,0.428,1.066
39208,7.21,1.320666667,1.52,0.438,1.152
39209,7.35,1.331333333,1.504,0.418,1.168
39210,7.38,1.332666667,1.522,0.464,1.178
39211,7.41,1.328666667,1.4,0.426,1.112
39212,7.45,1.308666667,1.508,0.444,1.154
39213,7.48,1.329333333,1.51,0.418,1.164
39214,7.36,1.335333333,1.536,0.466,1.166
39215,7.41,1.320666667,1.466,0.426,1.136
39216,7.47,1.296,1.444,0.456,1.154
39217,7.5,1.316666667,1.448,0.42,1.142
39218,7.55,1.312,1.496,0.472,1.168
39219,7.57,1.292666667,1.486,0.438,1.152
39220,3.53,0.644,0.608,0.428,0.884
39221,3.55,0.644666667,0.632,0.416,0.946
39222,3.54,0.642666667,0.626,0.42,0.93
39223,3.54,0.641333333,0.63,0.418,0.94
39224,3.55,0.652,0.634,0.42,0.924
39225,3.55,0.644,0.62,0.422,0.916
39226,3.56,0.643333333,0.622,0.42,0.928
39227,3.56,0.641333333,0.606,0.432,0.888
39228,3.59,0.642,0.626,0.418,0.934
39229,3.59,0.638666667,0.618,0.42,0.92
39230,3.61,0.642666667,0.624,0.42,0.93
39231,3.61,0.646666667,0.604,0.434,0.872
39232,3.64,0.647333333,0.636,0.416,0.96
39233,3.65,0.644666667,0.638,0.42,0.954
39234,3.64,0.648,0.626,0.42,0.932
39235,3.67,0.650666667,0.614,0.436,0.892
39236,3.68,0.651333333,0.632,0.418,0.938
39237,11.85,0.814666667,0.71,0.486,0.818
39238,11.93,0.809333333,0.698,0.502,0.802
39239,12.13,0.804666667,0.68,0.516,0.776
39240,12.39,0.814,0.708,0.492,0.806
39241,11.97,0.788,0.688,0.47,0.796
39242,12.1,0.799333333,0.68,0.508,0.776
39243,12.3,0.803333333,0.714,0.496,0.83
39244,12.29,0.806,0.72,0.49,0.84
39245,12.38,0.800666667,0.69,0.492,0.792
39246,13.02,0.8,0.696,0.518,0.818
39247,12.75,0.804666667,0.702,0.498,0.804
39248,12.83,0.801333333,0.698,0.496,0.824
39249,12.88,0.796,0.686,0.5,0.784
39250,13.04,0.782666667,0.676,0.532,0.802
39251,12.97,0.780666667,0.68,0.502,0.806
39252,12.99,0.780666667,0.694,0.494,0.832
39253,13.01,0.780666667,0.67,0.52,0.786
39254,5.36,0.758666667,0.798,0.466,1.056
39255,5.36,0.757333333,0.784,0.434,1.018
39256,5.32,0.760666667,0.794,0.434,1.022
39257,5.32,0.753333333,0.8,0.44,1.046
39258,5.39,0.758666667,0.792,0.432,1.018
39259,5.38,0.756,0.782,0.424,1.012
39260,5.47,0.752,0.792,0.422,1.048
39261,5.4,0.748,0.804,0.46,1.088
39262,5.39,0.754,0.78,0.428,1.006
39263,5.43,0.753333333,0.792,0.428,1.022
39264,5.46,0.746666667,0.77,0.432,1.024
39265,5.45,0.752,0.812,0.46,1.058
39266,5.51,0.752666667,0.774,0.436,1.028
39267,5.57,0.758,0.802,0.43,1.036
39268,5.6,0.752,0.782,0.438,1.022
39269,5.6,0.748,0.806,0.462,1.056
39270,5.61,0.749333333,0.766,0.436,0.998
39271,9.31,0.896666667,1,0.476,1.098
39272,9.35,0.878666667,1.002,0.464,1.116
39273,9.29,0.880666667,0.964,0.448,1.062
39274,9.28,0.898666667,1.036,0.444,1.132
39275,9.35,0.895333333,1.006,0.464,1.094
39276,9.26,0.886666667,0.968,0.44,1.058
39277,9.29,0.896,1.036,0.438,1.128
39278,9.24,0.904,1.068,0.472,1.16
39279,9.42,0.890666667,0.996,0.468,1.1
39280,9.49,0.889333333,0.976,0.454,1.074
39281,9.55,0.901333333,1.01,0.442,1.11
39282,9.64,0.902666667,1.022,0.474,1.12
39283,9.81,0.88,1.026,0.46,1.134
39284,9.86,0.878666667,1,0.456,1.118
39285,9.97,0.897333333,0.992,0.438,1.088
39286,10.15,0.899333333,0.994,0.474,1.082
39287,10.02,0.876,0.952,0.462,1.062
39288,11.64,1.174,1.548,0.548,1.228
39289,11.9,1.157333333,1.418,0.47,1.156
39290,12,1.199333333,1.426,0.466,1.12
39291,12.04,1.160666667,1.448,0.464,1.176
39292,11.82,1.151333333,1.394,0.456,1.14
39293,11.8,1.201333333,1.408,0.466,1.112
39294,12.09,1.155333333,1.472,0.454,1.198
39295,12.08,1.149333333,1.552,0.612,1.268
39296,11.9,1.131333333,1.398,0.518,1.176
39297,12.02,1.172666667,1.398,0.498,1.148
39298,12.08,1.156,1.476,0.49,1.214
39299,12.08,1.148666667,1.478,0.556,1.238
39300,12.09,1.138,1.412,0.484,1.174
39301,12.39,1.168,1.402,0.488,1.15
39302,12.73,1.143333333,1.406,0.456,1.18
39303,12.95,1.132666667,1.47,0.562,1.248
39304,12.85,1.127333333,1.36,0.478,1.144
39305,3.9,1.132666667,1.076,0.676,0.974
39306,3.9,1.128,1.088,0.472,0.976
39307,3.89,1.140666667,1.1,0.548,0.984
39308,3.89,1.133333333,1.07,0.536,0.96
39309,3.92,1.158666667,1.096,0.48,0.944
39310,3.92,1.166,1.114,0.518,0.966
39311,3.96,1.168,1.126,0.5,0.982
39312,3.98,1.168,1.132,0.684,0.976
39313,3.99,1.162,1.136,0.464,0.978
39314,4,1.168666667,1.14,0.526,0.984
39315,4.01,1.148,1.126,0.548,1.004
39316,4.03,1.153333333,1.11,0.688,0.97
39317,4.06,1.148666667,1.112,0.472,0.978
39318,4.07,1.157333333,1.136,0.546,0.998
39319,4.07,1.145333333,1.104,0.516,0.984
39320,4.11,1.139333333,1.114,0.668,0.988
39321,4.19,1.135333333,1.094,0.458,0.982
39322,9.07,1.076,1.514,0.504,1.382
39323,9.13,1.073333333,1.374,0.436,1.248
39324,9.1,1.037333333,1.362,0.432,1.298
39325,9.01,1.072,1.432,0.432,1.28
39326,9.05,1.13,1.422,0.444,1.204
39327,9.02,1.088,1.368,0.434,1.232
39328,9.15,1.086666667,1.446,0.436,1.308
39329,9.02,1.070666667,1.53,0.502,1.406
39330,9.07,1.069333333,1.364,0.43,1.24
39331,8.91,1.032,1.336,0.436,1.266
39332,8.84,1.066666667,1.366,0.44,1.244
39333,8.92,1.052,1.452,0.486,1.346
39334,9.08,1.070666667,1.388,0.434,1.262
39335,9.12,1.026666667,1.352,0.422,1.29
39336,9.14,1.076,1.368,0.426,1.258
39337,9.2,1.050666667,1.448,0.484,1.322
39338,9.14,1.043333333,1.33,0.43,1.262
39339,17.25,0.998,1.024,0.514,0.988
39340,17.28,1.006666667,0.966,0.482,0.924
39341,17.67,1.020666667,1.004,0.486,0.942
39342,17.97,1.012,1.014,0.488,0.968
39343,17.4,0.985333333,0.956,0.48,0.946
39344,17.56,1.031333333,1.014,0.504,0.944
39345,17.92,1.008666667,1.06,0.492,1.018
39346,17.56,1.004666667,1.066,0.53,1.034
39347,17.71,1.025333333,1.008,0.472,0.956
39348,17.87,1.039333333,1.034,0.482,0.964
39349,17.8,1.052,1.06,0.45,0.984
39350,17.81,1.042666667,1.082,0.534,1.02
39351,18.11,1.070666667,1.068,0.496,0.972
39352,18.6,1.100666667,1.09,0.516,0.97
39353,19.34,1.098,1.12,0.45,0.992
39354,19.7,1.078666667,1.1,0.53,1.01
39355,19.68,1.082666667,1.09,0.476,0.986
39356,9.49,0.936666667,1.054,0.526,1.12
39357,9.52,0.936666667,1.032,0.504,1.09
39358,9.41,0.948,1.016,0.476,1.066
39359,9.51,0.94,1.044,0.468,1.108
39360,9.53,0.934,1.044,0.472,1.114
39361,9.57,0.95,1.024,0.464,1.07
39362,9.76,0.946,1.072,0.452,1.124
39363,9.81,0.949333333,1.138,0.53,1.19
39364,9.87,0.948666667,1.048,0.474,1.102
39365,10.1,0.959333333,1.022,0.466,1.056
39366,10.15,0.948,1.042,0.454,1.094
39367,10.24,0.952666667,1.076,0.522,1.124
39368,10.25,0.942,1.066,0.472,1.122
39369,10.31,0.954,1.032,0.47,1.076
39370,10.44,0.940666667,1.018,0.452,1.084
39371,10.66,0.941333333,1.08,0.522,1.142
39372,10.67,0.938666667,1.01,0.462,1.074
39373,11.1,0.968,1.17,0.444,1.178
39374,11.3,0.975333333,1.08,0.444,1.114
39375,11.31,0.993333333,1.134,0.452,1.112
39376,11.43,0.984666667,1.104,0.44,1.13
39377,11.14,1.004,1.128,0.434,1.126
